#virProtID	NCBI_ID
4364	NP_040289.1
4365	NP_040286.1
4366	NP_040293.1
4367	NP_040285.1
4368	NP_040291.1
4369	NP_040292.1
4370	NP_040287.1
4371	NP_040295.1
4372	NP_040288.1
4373	NP_040294.1
4374	NP_040290.1
4375	NP_042288.1
4376	NP_042288.1
4377	NP_042288.1
4378	NP_042288.1
4379	NP_042288.1
4380	NP_042288.1
4381	NP_042288.1
4382	NP_042288.1
4383	NP_042288.1
4384	NP_042288.1
4385	NP_042288.1
4386	ACK37367.1
4387	ACK37367.1
4388	ACK37367.1
4389	ACK37367.1
4390	ACK37367.1
4391	ACK37367.1
4392	ACK37367.1
4393	ACK37367.1
4394	ACK37367.1
4395	ACK37367.1
4396	ACK37367.1
4397	ACK37434.1
4398	ACK37434.1
4399	ACK37434.1
4400	ACK37434.1
4401	ACK37434.1
4402	ACK37434.1
4403	ACK37434.1
4404	ACK37434.1
4405	ACK37434.1
4406	ACK37434.1
4407	ACK37434.1
4408	ACK37431.1
4409	ACK37431.1
4410	ACK37431.1
4411	ACK37431.1
4412	ACK37431.1
4413	ACK37431.1
4414	ACK37431.1
4415	ACK37431.1
4416	ACK37431.1
4417	ACK37431.1
4418	ACK37431.1
4419	ACK37372.1
4420	ACK37372.1
4421	ACK37372.1
4422	ACK37372.1
4423	ACK37372.1
4424	ACK37372.1
4425	ACK37372.1
4426	ACK37372.1
4427	ACK37372.1
4428	ACK37372.1
4429	ACK37372.1
4430	ABF51187.1
4431	ABF51187.1
4432	ABF51187.1
4433	ABF51187.1
4434	ABF51187.1
4435	ABF51187.1
4436	ABF51187.1
4437	ABF51187.1
4438	ABF51187.1
4439	ABF51187.1
4440	ABF51187.1
4441	ACK37374.1
4442	ACK37374.1
4443	ACK37374.1
4444	ACK37374.1
4445	ACK37374.1
4446	ACK37374.1
4447	ACK37374.1
4448	ACK37374.1
4449	ACK37374.1
4450	ACK37374.1
4451	ACK37374.1
4452	ACK37375.1
4453	ACK37375.1
4454	ACK37375.1
4455	ACK37375.1
4456	ACK37375.1
4457	ACK37375.1
4458	ACK37375.1
4459	ACK37375.1
4460	ACK37375.1
4461	ACK37375.1
4462	ACK37375.1
4463	ACK37376.1
4464	ACK37376.1
4465	ACK37376.1
4466	ACK37376.1
4467	ACK37376.1
4468	ACK37376.1
4469	ACK37376.1
4470	ACK37376.1
4471	ACK37376.1
4472	ACK37376.1
4473	ACK37376.1
4474	ACK37377.1
4475	ACK37377.1
4476	ACK37377.1
4477	ACK37377.1
4478	ACK37377.1
4479	ACK37377.1
4480	ACK37377.1
4481	ACK37377.1
4482	ACK37377.1
4483	ACK37377.1
4484	ACK37377.1
4485	ACK37378.1
4486	ACK37378.1
4487	ACK37378.1
4488	ACK37378.1
4489	ACK37378.1
4490	ACK37378.1
4491	ACK37378.1
4492	ACK37378.1
4493	ACK37378.1
4494	ACK37378.1
4495	ACK37378.1
4496	ABF51191.1
4497	ABF51191.1
4498	ABF51191.1
4499	ABF51191.1
4500	ABF51191.1
4501	ABF51191.1
4502	ABF51191.1
4503	ABF51191.1
4504	ABF51191.1
4505	ABF51191.1
4506	ABF51191.1
4507	ACK37446.1
4508	ACK37446.1
4509	ACK37446.1
4510	ACK37446.1
4511	ACK37446.1
4512	ACK37446.1
4513	ACK37446.1
4514	ACK37446.1
4515	ACK37446.1
4516	ACK37446.1
4517	ACK37446.1
4518	ACK37379.1
4519	ACK37379.1
4520	ACK37379.1
4521	ACK37379.1
4522	ACK37379.1
4523	ACK37379.1
4524	ACK37379.1
4525	ACK37379.1
4526	ACK37379.1
4527	ACK37379.1
4528	ACK37379.1
4529	ABF51202.1
4530	ABF51202.1
4531	ABF51202.1
4532	ABF51202.1
4533	ABF51202.1
4534	ABF51202.1
4535	ABF51202.1
4536	ABF51202.1
4537	ABF51202.1
4538	ABF51202.1
4539	ABF51202.1
4540	ACK37381.1
4541	ACK37381.1
4542	ACK37381.1
4543	ACK37381.1
4544	ACK37381.1
4545	ACK37381.1
4546	ACK37381.1
4547	ACK37381.1
4548	ACK37381.1
4549	ACK37381.1
4550	ACK37381.1
4551	ACK37435.1
4552	ACK37435.1
4553	ACK37435.1
4554	ACK37435.1
4555	ACK37435.1
4556	ACK37435.1
4557	ACK37435.1
4558	ACK37435.1
4559	ACK37435.1
4560	ACK37435.1
4561	ACK37435.1
4562	ACK37382.1
4563	ACK37382.1
4564	ACK37382.1
4565	ACK37382.1
4566	ACK37382.1
4567	ACK37382.1
4568	ACK37382.1
4569	ACK37382.1
4570	ACK37382.1
4571	ACK37382.1
4572	ACK37382.1
4573	ACK37383.1
4574	ACK37383.1
4575	ACK37383.1
4576	ACK37383.1
4577	ACK37383.1
4578	ACK37383.1
4579	ACK37383.1
4580	ACK37383.1
4581	ACK37383.1
4582	ACK37383.1
4583	ACK37383.1
4584	ACK37384.1
4585	ACK37384.1
4586	ACK37384.1
4587	ACK37384.1
4588	ACK37384.1
4589	ACK37384.1
4590	ACK37384.1
4591	ACK37384.1
4592	ACK37384.1
4593	ACK37384.1
4594	ACK37384.1
4595	ACK37445.1
4596	ACK37445.1
4597	ACK37445.1
4598	ACK37445.1
4599	ACK37445.1
4600	ACK37445.1
4601	ACK37445.1
4602	ACK37445.1
4603	ACK37445.1
4604	ACK37445.1
4605	ACK37445.1
4606	ABF51199.1
4607	ABF51199.1
4608	ABF51199.1
4609	ABF51199.1
4610	ABF51199.1
4611	ABF51199.1
4612	ABF51199.1
4613	ABF51199.1
4614	ABF51199.1
4615	ABF51199.1
4616	ABF51199.1
4617	ACK37436.1
4618	ACK37436.1
4619	ACK37436.1
4620	ACK37436.1
4621	ACK37436.1
4622	ACK37436.1
4623	ACK37436.1
4624	ACK37436.1
4625	ACK37436.1
4626	ACK37436.1
4627	ACK37436.1
4628	ACK37385.1
4629	ACK37385.1
4630	ACK37385.1
4631	ACK37385.1
4632	ACK37385.1
4633	ACK37385.1
4634	ACK37385.1
4635	ACK37385.1
4636	ACK37385.1
4637	ACK37385.1
4638	ACK37385.1
4639	ABF51185.1
4640	ABF51185.1
4641	ABF51185.1
4642	ABF51185.1
4643	ABF51185.1
4644	ABF51185.1
4645	ABF51185.1
4646	ABF51185.1
4647	ABF51185.1
4648	ABF51185.1
4649	ABF51185.1
4650	ACK37387.1
4651	ACK37387.1
4652	ACK37387.1
4653	ACK37387.1
4654	ACK37387.1
4655	ACK37387.1
4656	ACK37387.1
4657	ACK37387.1
4658	ACK37387.1
4659	ACK37387.1
4660	ACK37387.1
4661	ABF51193.1
4662	ABF51193.1
4663	ABF51193.1
4664	ABF51193.1
4665	ABF51193.1
4666	ABF51193.1
4667	ABF51193.1
4668	ABF51193.1
4669	ABF51193.1
4670	ABF51193.1
4671	ABF51193.1
4672	ACK37388.1
4673	ACK37388.1
4674	ACK37388.1
4675	ACK37388.1
4676	ACK37388.1
4677	ACK37388.1
4678	ACK37388.1
4679	ACK37388.1
4680	ACK37388.1
4681	ACK37388.1
4682	ACK37388.1
4683	ABF51200.1
4684	ABF51200.1
4685	ABF51200.1
4686	ABF51200.1
4687	ABF51200.1
4688	ABF51200.1
4689	ABF51200.1
4690	ABF51200.1
4691	ABF51200.1
4692	ABF51200.1
4693	ABF51200.1
4694	ACK37389.1
4695	ACK37389.1
4696	ACK37389.1
4697	ACK37389.1
4698	ACK37389.1
4699	ACK37389.1
4700	ACK37389.1
4701	ACK37389.1
4702	ACK37389.1
4703	ACK37389.1
4704	ACK37389.1
4705	ACK37390.1
4706	ACK37390.1
4707	ACK37390.1
4708	ACK37390.1
4709	ACK37390.1
4710	ACK37390.1
4711	ACK37390.1
4712	ACK37390.1
4713	ACK37390.1
4714	ACK37390.1
4715	ACK37390.1
4716	ACK37391.1
4717	ACK37391.1
4718	ACK37391.1
4719	ACK37391.1
4720	ACK37391.1
4721	ACK37391.1
4722	ACK37391.1
4723	ACK37391.1
4724	ACK37391.1
4725	ACK37391.1
4726	ACK37391.1
4727	ACK37392.1
4728	ACK37392.1
4729	ACK37392.1
4730	ACK37392.1
4731	ACK37392.1
4732	ACK37392.1
4733	ACK37392.1
4734	ACK37392.1
4735	ACK37392.1
4736	ACK37392.1
4737	ACK37392.1
4738	ABF51201.1
4739	ABF51201.1
4740	ABF51201.1
4741	ABF51201.1
4742	ABF51201.1
4743	ABF51201.1
4744	ABF51201.1
4745	ABF51201.1
4746	ABF51201.1
4747	ABF51201.1
4748	ABF51201.1
4749	ACK37394.1
4750	ACK37394.1
4751	ACK37394.1
4752	ACK37394.1
4753	ACK37394.1
4754	ACK37394.1
4755	ACK37394.1
4756	ACK37394.1
4757	ACK37394.1
4758	ACK37394.1
4759	ACK37394.1
4760	ABF51205.1
4761	ABF51205.1
4762	ABF51205.1
4763	ABF51205.1
4764	ABF51205.1
4765	ABF51205.1
4766	ABF51205.1
4767	ABF51205.1
4768	ABF51205.1
4769	ABF51205.1
4770	ABF51205.1
4771	ACK37396.1
4772	ACK37396.1
4773	ACK37396.1
4774	ACK37396.1
4775	ACK37396.1
4776	ACK37396.1
4777	ACK37396.1
4778	ACK37396.1
4779	ACK37396.1
4780	ACK37396.1
4781	ACK37396.1
4782	ACK37397.1
4783	ACK37397.1
4784	ACK37397.1
4785	ACK37397.1
4786	ACK37397.1
4787	ACK37397.1
4788	ACK37397.1
4789	ACK37397.1
4790	ACK37397.1
4791	ACK37397.1
4792	ACK37397.1
4793	ACK37398.1
4794	ACK37398.1
4795	ACK37398.1
4796	ACK37398.1
4797	ACK37398.1
4798	ACK37398.1
4799	ACK37398.1
4800	ACK37398.1
4801	ACK37398.1
4802	ACK37398.1
4803	ACK37398.1
4804	ABF51194.1
4805	ABF51194.1
4806	ABF51194.1
4807	ABF51194.1
4808	ABF51194.1
4809	ABF51194.1
4810	ABF51194.1
4811	ABF51194.1
4812	ABF51194.1
4813	ABF51194.1
4814	ABF51194.1
4815	ACK37399.1
4816	ACK37399.1
4817	ACK37399.1
4818	ACK37399.1
4819	ACK37399.1
4820	ACK37399.1
4821	ACK37399.1
4822	ACK37399.1
4823	ACK37399.1
4824	ACK37399.1
4825	ACK37399.1
4826	ACK37400.1
4827	ACK37400.1
4828	ACK37400.1
4829	ACK37400.1
4830	ACK37400.1
4831	ACK37400.1
4832	ACK37400.1
4833	ACK37400.1
4834	ACK37400.1
4835	ACK37400.1
4836	ACK37400.1
4837	ACK37401.1
4838	ACK37401.1
4839	ACK37401.1
4840	ACK37401.1
4841	ACK37401.1
4842	ACK37401.1
4843	ACK37401.1
4844	ACK37401.1
4845	ACK37401.1
4846	ACK37401.1
4847	ACK37401.1
4848	ACK37402.1
4849	ACK37402.1
4850	ACK37402.1
4851	ACK37402.1
4852	ACK37402.1
4853	ACK37402.1
4854	ACK37402.1
4855	ACK37402.1
4856	ACK37402.1
4857	ACK37402.1
4858	ACK37402.1
4859	ACK37437.1
4860	ACK37437.1
4861	ACK37437.1
4862	ACK37437.1
4863	ACK37437.1
4864	ACK37437.1
4865	ACK37437.1
4866	ACK37437.1
4867	ACK37437.1
4868	ACK37437.1
4869	ACK37437.1
4870	ACK37403.1
4871	ACK37403.1
4872	ACK37403.1
4873	ACK37403.1
4874	ACK37403.1
4875	ACK37403.1
4876	ACK37403.1
4877	ACK37403.1
4878	ACK37403.1
4879	ACK37403.1
4880	ACK37403.1
4881	ACK37404.1
4882	ACK37404.1
4883	ACK37404.1
4884	ACK37404.1
4885	ACK37404.1
4886	ACK37404.1
4887	ACK37404.1
4888	ACK37404.1
4889	ACK37404.1
4890	ACK37404.1
4891	ACK37404.1
4892	ACK37405.1
4893	ACK37405.1
4894	ACK37405.1
4895	ACK37405.1
4896	ACK37405.1
4897	ACK37405.1
4898	ACK37405.1
4899	ACK37405.1
4900	ACK37405.1
4901	ACK37405.1
4902	ACK37405.1
4903	ACK37406.1
4904	ACK37406.1
4905	ACK37406.1
4906	ACK37406.1
4907	ACK37406.1
4908	ACK37406.1
4909	ACK37406.1
4910	ACK37406.1
4911	ACK37406.1
4912	ACK37406.1
4913	ACK37406.1
4914	ACK37432.1
4915	ACK37432.1
4916	ACK37432.1
4917	ACK37432.1
4918	ACK37432.1
4919	ACK37432.1
4920	ACK37432.1
4921	ACK37432.1
4922	ACK37432.1
4923	ACK37432.1
4924	ACK37432.1
4925	ACK37408.1
4926	ACK37408.1
4927	ACK37408.1
4928	ACK37408.1
4929	ACK37408.1
4930	ACK37408.1
4931	ACK37408.1
4932	ACK37408.1
4933	ACK37408.1
4934	ACK37408.1
4935	ACK37408.1
4936	ABF51186.1
4937	ABF51186.1
4938	ABF51186.1
4939	ABF51186.1
4940	ABF51186.1
4941	ABF51186.1
4942	ABF51186.1
4943	ABF51186.1
4944	ABF51186.1
4945	ABF51186.1
4946	ABF51186.1
4947	ABF51188.1
4948	ABF51188.1
4949	ABF51188.1
4950	ABF51188.1
4951	ABF51188.1
4952	ABF51188.1
4953	ABF51188.1
4954	ABF51188.1
4955	ABF51188.1
4956	ABF51188.1
4957	ABF51188.1
4958	ABF51204.1
4959	ABF51204.1
4960	ABF51204.1
4961	ABF51204.1
4962	ABF51204.1
4963	ABF51204.1
4964	ABF51204.1
4965	ABF51204.1
4966	ABF51204.1
4967	ABF51204.1
4968	ABF51204.1
4969	ACK37438.1
4970	ACK37438.1
4971	ACK37438.1
4972	ACK37438.1
4973	ACK37438.1
4974	ACK37438.1
4975	ACK37438.1
4976	ACK37438.1
4977	ACK37438.1
4978	ACK37438.1
4979	ACK37438.1
4980	ACK37410.1
4981	ACK37410.1
4982	ACK37410.1
4983	ACK37410.1
4984	ACK37410.1
4985	ACK37410.1
4986	ACK37410.1
4987	ACK37410.1
4988	ACK37410.1
4989	ACK37410.1
4990	ACK37410.1
4991	ACK37439.1
4992	ACK37439.1
4993	ACK37439.1
4994	ACK37439.1
4995	ACK37439.1
4996	ACK37439.1
4997	ACK37439.1
4998	ACK37439.1
4999	ACK37439.1
5000	ACK37439.1
5001	ACK37439.1
5002	ACK37369.1
5003	ACK37369.1
5004	ACK37369.1
5005	ACK37369.1
5006	ACK37369.1
5007	ACK37369.1
5008	ACK37369.1
5009	ACK37369.1
5010	ACK37369.1
5011	ACK37369.1
5012	ACK37369.1
5013	ACK37412.1
5014	ACK37412.1
5015	ACK37412.1
5016	ACK37412.1
5017	ACK37412.1
5018	ACK37412.1
5019	ACK37412.1
5020	ACK37412.1
5021	ACK37412.1
5022	ACK37412.1
5023	ACK37412.1
5024	ACK37413.1
5025	ACK37413.1
5026	ACK37413.1
5027	ACK37413.1
5028	ACK37413.1
5029	ACK37413.1
5030	ACK37413.1
5031	ACK37413.1
5032	ACK37413.1
5033	ACK37413.1
5034	ACK37413.1
5035	ACK37416.1
5036	ACK37416.1
5037	ACK37416.1
5038	ACK37416.1
5039	ACK37416.1
5040	ACK37416.1
5041	ACK37416.1
5042	ACK37416.1
5043	ACK37416.1
5044	ACK37416.1
5045	ACK37416.1
5046	ACK37419.1
5047	ACK37419.1
5048	ACK37419.1
5049	ACK37419.1
5050	ACK37419.1
5051	ACK37419.1
5052	ACK37419.1
5053	ACK37419.1
5054	ACK37419.1
5055	ACK37419.1
5056	ACK37419.1
5057	ABF51198.1
5058	ABF51198.1
5059	ABF51198.1
5060	ABF51198.1
5061	ABF51198.1
5062	ABF51198.1
5063	ABF51198.1
5064	ABF51198.1
5065	ABF51198.1
5066	ABF51198.1
5067	ABF51198.1
5068	ACK37421.1
5069	ACK37421.1
5070	ACK37421.1
5071	ACK37421.1
5072	ACK37421.1
5073	ACK37421.1
5074	ACK37421.1
5075	ACK37421.1
5076	ACK37421.1
5077	ACK37421.1
5078	ACK37421.1
5079	ACK37370.1
5080	ACK37370.1
5081	ACK37370.1
5082	ACK37370.1
5083	ACK37370.1
5084	ACK37370.1
5085	ACK37370.1
5086	ACK37370.1
5087	ACK37370.1
5088	ACK37370.1
5089	ACK37370.1
5090	ACK37423.1
5091	ACK37423.1
5092	ACK37423.1
5093	ACK37423.1
5094	ACK37423.1
5095	ACK37423.1
5096	ACK37423.1
5097	ACK37423.1
5098	ACK37423.1
5099	ACK37423.1
5100	ACK37423.1
5101	ACK37441.1
5102	ACK37441.1
5103	ACK37441.1
5104	ACK37441.1
5105	ACK37441.1
5106	ACK37441.1
5107	ACK37441.1
5108	ACK37441.1
5109	ACK37441.1
5110	ACK37441.1
5111	ACK37441.1
5112	ACK37426.1
5113	ACK37426.1
5114	ACK37426.1
5115	ACK37426.1
5116	ACK37426.1
5117	ACK37426.1
5118	ACK37426.1
5119	ACK37426.1
5120	ACK37426.1
5121	ACK37426.1
5122	ACK37426.1
5123	ACK37427.1
5124	ACK37427.1
5125	ACK37427.1
5126	ACK37427.1
5127	ACK37427.1
5128	ACK37427.1
5129	ACK37427.1
5130	ACK37427.1
5131	ACK37427.1
5132	ACK37427.1
5133	ACK37427.1
5134	ACK37429.1
5135	ACK37429.1
5136	ACK37429.1
5137	ACK37429.1
5138	ACK37429.1
5139	ACK37429.1
5140	ACK37429.1
5141	ACK37429.1
5142	ACK37429.1
5143	ACK37429.1
5144	ACK37429.1
5145	AHK24836.1
5146	AHK24836.1
5147	AHK24836.1
5148	AHK24836.1
5149	AHK24836.1
5150	AHK24836.1
5151	AHK24836.1
5152	AHK24836.1
5153	AHK24836.1
5154	AHK24836.1
5155	AHK24836.1
5156	NP_041009.1
5157	NP_041009.1
5158	NP_041009.1
5159	NP_041009.1
5160	NP_041009.1
5161	NP_041009.1
5162	NP_041009.1
5163	NP_041009.1
5164	NP_041009.1
5165	NP_041009.1
5166	NP_041009.1
5167	ACK37380.1
5168	ACK37380.1
5169	ACK37380.1
5170	ACK37380.1
5171	ACK37380.1
5172	ACK37380.1
5173	ACK37380.1
5174	ACK37380.1
5175	ACK37380.1
5176	ACK37380.1
5177	ACK37380.1
5178	ACK37442.1
5179	ACK37442.1
5180	ACK37442.1
5181	ACK37442.1
5182	ACK37442.1
5183	ACK37442.1
5184	ACK37442.1
5185	ACK37442.1
5186	ACK37442.1
5187	ACK37442.1
5188	ACK37442.1
5189	ABF51179.1
5190	ABF51179.1
5191	ABF51179.1
5192	ABF51179.1
5193	ABF51179.1
5194	ABF51179.1
5195	ABF51179.1
5196	ABF51179.1
5197	ABF51179.1
5198	ABF51179.1
5199	ABF51179.1
5200	ACK37443.1
5201	ACK37443.1
5202	ACK37443.1
5203	ACK37443.1
5204	ACK37443.1
5205	ACK37443.1
5206	ACK37443.1
5207	ACK37443.1
5208	ACK37443.1
5209	ACK37443.1
5210	ACK37443.1
5211	ABF51184.1
5212	ABF51184.1
5213	ABF51184.1
5214	ABF51184.1
5215	ABF51184.1
5216	ABF51184.1
5217	ABF51184.1
5218	ABF51184.1
5219	ABF51184.1
5220	ABF51184.1
5221	ABF51184.1
5222	ACK37386.1
5223	ACK37386.1
5224	ACK37386.1
5225	ACK37386.1
5226	ACK37386.1
5227	ACK37386.1
5228	ACK37386.1
5229	ACK37386.1
5230	ACK37386.1
5231	ACK37386.1
5232	ACK37386.1
5233	ABF51182.1
5234	ABF51182.1
5235	ABF51182.1
5236	ABF51182.1
5237	ABF51182.1
5238	ABF51182.1
5239	ABF51182.1
5240	ABF51182.1
5241	ABF51182.1
5242	ABF51182.1
5243	ABF51182.1
5244	ACK37368.1
5245	ACK37368.1
5246	ACK37368.1
5247	ACK37368.1
5248	ACK37368.1
5249	ACK37368.1
5250	ACK37368.1
5251	ACK37368.1
5252	ACK37368.1
5253	ACK37368.1
5254	ACK37368.1
5255	ACK37444.1
5256	ACK37444.1
5257	ACK37444.1
5258	ACK37444.1
5259	ACK37444.1
5260	ACK37444.1
5261	ACK37444.1
5262	ACK37444.1
5263	ACK37444.1
5264	ACK37444.1
5265	ACK37444.1
5266	ABF51180.1
5267	ABF51180.1
5268	ABF51180.1
5269	ABF51180.1
5270	ABF51180.1
5271	ABF51180.1
5272	ABF51180.1
5273	ABF51180.1
5274	ABF51180.1
5275	ABF51180.1
5276	ABF51180.1
5277	ACK37407.1
5278	ACK37407.1
5279	ACK37407.1
5280	ACK37407.1
5281	ACK37407.1
5282	ACK37407.1
5283	ACK37407.1
5284	ACK37407.1
5285	ACK37407.1
5286	ACK37407.1
5287	ACK37407.1
5288	ABF51183.1
5289	ABF51183.1
5290	ABF51183.1
5291	ABF51183.1
5292	ABF51183.1
5293	ABF51183.1
5294	ABF51183.1
5295	ABF51183.1
5296	ABF51183.1
5297	ABF51183.1
5298	ABF51183.1
5299	ACK37409.1
5300	ACK37409.1
5301	ACK37409.1
5302	ACK37409.1
5303	ACK37409.1
5304	ACK37409.1
5305	ACK37409.1
5306	ACK37409.1
5307	ACK37409.1
5308	ACK37409.1
5309	ACK37409.1
5310	ACK37411.1
5311	ACK37411.1
5312	ACK37411.1
5313	ACK37411.1
5314	ACK37411.1
5315	ACK37411.1
5316	ACK37411.1
5317	ACK37411.1
5318	ACK37411.1
5319	ACK37411.1
5320	ACK37411.1
5321	ACK37417.1
5322	ACK37417.1
5323	ACK37417.1
5324	ACK37417.1
5325	ACK37417.1
5326	ACK37417.1
5327	ACK37417.1
5328	ACK37417.1
5329	ACK37417.1
5330	ACK37417.1
5331	ACK37417.1
5332	ACK37418.1
5333	ACK37418.1
5334	ACK37418.1
5335	ACK37418.1
5336	ACK37418.1
5337	ACK37418.1
5338	ACK37418.1
5339	ACK37418.1
5340	ACK37418.1
5341	ACK37418.1
5342	ACK37418.1
5343	ACK37420.1
5344	ACK37420.1
5345	ACK37420.1
5346	ACK37420.1
5347	ACK37420.1
5348	ACK37420.1
5349	ACK37420.1
5350	ACK37420.1
5351	ACK37420.1
5352	ACK37420.1
5353	ACK37420.1
5354	ACK37424.1
5355	ACK37424.1
5356	ACK37424.1
5357	ACK37424.1
5358	ACK37424.1
5359	ACK37424.1
5360	ACK37424.1
5361	ACK37424.1
5362	ACK37424.1
5363	ACK37424.1
5364	ACK37424.1
5365	ACK37425.1
5366	ACK37425.1
5367	ACK37425.1
5368	ACK37425.1
5369	ACK37425.1
5370	ACK37425.1
5371	ACK37425.1
5372	ACK37425.1
5373	ACK37425.1
5374	ACK37425.1
5375	ACK37425.1
5376	ACK37428.1
5377	ACK37428.1
5378	ACK37428.1
5379	ACK37428.1
5380	ACK37428.1
5381	ACK37428.1
5382	ACK37428.1
5383	ACK37428.1
5384	ACK37428.1
5385	ACK37428.1
5386	ACK37428.1
5387	ACK37430.1
5388	ACK37430.1
5389	ACK37430.1
5390	ACK37430.1
5391	ACK37430.1
5392	ACK37430.1
5393	ACK37430.1
5394	ACK37430.1
5395	ACK37430.1
5396	ACK37430.1
5397	ACK37430.1
5398	YP_001552411.1
5399	YP_001552411.1
5400	YP_001552411.1
5401	YP_001552411.1
5402	YP_001552411.1
5403	YP_001552411.1
5404	YP_001552411.1
5405	YP_001552411.1
5406	YP_001552411.1
5407	YP_001552411.1
5408	YP_001552411.1
5409	ACV51798.1
5410	ACV51798.1
5411	ACV51798.1
5412	ACV51798.1
5413	ACV51798.1
5414	ACV51798.1
5415	ACV51798.1
5416	ACV51798.1
5417	ACV51798.1
5418	ACV51798.1
5419	ACV51798.1
5420	NP_062879.1
5421	YP_006491253.1
5422	NP_062879.1
5423	NP_062880.1
5424	NP_062880.1
5425	NP_062880.1
5426	NP_062880.1
5427	NP_062880.1
5428	NP_062879.1
5429	YP_006491253.1
5430	NP_062879.1
5431	YP_002302229.1
5432	YP_002302219.1
5433	YP_002302228.1
5434	YP_002302222.1
5435	YP_002302230.1
5436	YP_002302227.1
5437	YP_002302225.1
5438	YP_002302224.1
5439	YP_002302226.1
5440	YP_002302220.1
5441	YP_002302223.1
5442	YP_392513.1
5443	YP_392514.1
5444	YP_392516.1
5445	YP_392511.1
5446	YP_392515.1
5447	YP_392487.1
5448	YP_392488.1
5449	YP_392464.1
5450	YP_392489.1
5451	YP_392512.1
5452	YP_392486.1
5453	YP_003038594.1
5454	YP_003038594.1
5455	YP_003038594.1
5456	YP_003038594.1
5457	YP_003038594.1
5458	YP_003038594.1
5459	YP_003038594.1
5460	YP_003038594.1
5461	YP_003038594.1
5462	YP_003038594.1
5463	YP_003038594.1
5464	NP_056862.1
5465	NP_056866.1
5466	NP_056858.1
5467	NP_056863.1
5468	NP_056861.1
5469	NP_056865.1
5470	NP_056859.1
5471	NP_056857.1
5472	NP_056864.1
5473	NP_056860.1
5474	NP_056856.1
5475	AAR14259.1
5476	AAR14269.1
5477	AAR14262.1
5478	AAR14265.1
5479	AAR14264.1
5480	AAR14260.1
5481	AAR14266.1
5482	AAR14267.1
5483	AAR14268.1
5484	AAR14261.1
5485	AAR14263.1
5486	NP_041004.1
5487	NP_041003.2
5488	NP_041006.1
5489	NP_041002.1
5490	NP_597787.1
5491	NP_041002.1
5492	NP_041005.1
5493	NP_041002.1
5494	NP_041006.1
5495	NP_041002.1
5496	NP_041003.3
5497	ABR19639.1
5498	ABR19639.1
5499	ABR19639.1
5500	ABR19639.1
5501	ABR19639.1
5502	ABR19639.1
5503	ABR19639.1
5504	ABR19639.1
5505	ABR19639.1
5506	ABR19639.1
5507	ABR19639.1
5508	ABR19638.1
5509	ABR19638.1
5510	ABR19638.1
5511	ABR19638.1
5512	ABR19638.1
5513	ABR19638.1
5514	ABR19638.1
5515	ABR19638.1
5516	ABR19638.1
5517	ABR19638.1
5518	ABR19638.1
5519	ABR19637.1
5520	ABR19637.1
5521	ABR19637.1
5522	ABR19637.1
5523	ABR19637.1
5524	ABR19637.1
5525	ABR19637.1
5526	ABR19637.1
5527	ABR19637.1
5528	ABR19637.1
5529	ABR19637.1
5530	ABR19636.1
5531	ABR19636.1
5532	ABR19636.1
5533	ABR19636.1
5534	ABR19636.1
5535	ABR19636.1
5536	ABR19636.1
5537	ABR19636.1
5538	ABR19636.1
5539	ABR19636.1
5540	ABR19636.1
5541	NP_694477.1
5542	NP_694458.1
5543	NP_694456.1
5544	NP_694469.1
5545	NP_694476.1
5546	NP_694475.1
5547	NP_694478.1
5548	NP_694461.1
5549	NP_694460.1
5550	NP_694462.1
5551	NP_694479.1
5552	NP_694459.1
5553	ACT11034.1
5554	ACT11037.1
5555	ACT11030.1
5556	ACT11031.1
5557	ACT11036.1
5558	ACT11032.1
5559	ACT11026.1
5560	ACT11033.1
5561	ACT11035.1
5562	ACT11029.1
5563	ACT11028.1
5564	ACT11027.1
5565	NP_040822.1
5566	NP_040823.1
5567	NP_040822.1
5568	NP_040824.1
5569	YP_006491235.1
5570	NP_040824.1
5571	NP_040824.1
5572	NP_040822.1
5573	NP_040824.1
5574	YP_006491235.1
5575	NP_040822.1
5576	NP_040824.1
5577	NP_640331.1
5578	YP_006491227.1
5579	YP_006491227.1
5580	NP_640330.1
5581	NP_640330.1
5582	NP_640331.1
5583	NP_640330.1
5584	NP_640331.1
5585	NP_640331.1
5586	NP_640330.1
5587	NP_640331.1
5588	NP_640330.1
5589	NP_040958.1
5590	NP_040958.1
5591	NP_040958.1
5592	NP_040958.1
5593	NP_040958.1
5594	NP_040958.1
5595	NP_040958.1
5596	NP_040958.1
5597	NP_040958.1
5598	NP_040958.1
5599	NP_040958.1
5600	NP_040958.1
5601	NP_040760.1
5602	NP_040760.1
5603	NP_040760.1
5604	NP_040760.1
5605	NP_040760.1
5606	NP_040760.1
5607	NP_040760.1
5608	NP_040760.1
5609	NP_040760.1
5610	NP_040760.1
5611	NP_040760.1
5612	NP_040760.1
5613	ACP41109.1
5614	ACP41104.1
5615	ACP41103.1
5616	ACP41102.1
5617	ACP41105.1
5618	ACP41110.1
5619	ACP41105.1
5620	ACP41107.1
5621	ACP41105.1
5622	ACP41111.1
5623	ACP41108.1
5624	ACP41106.1
5625	NP_751905.1
5626	NP_059444.1
5627	NP_059444.1
5628	NP_059443.2
5629	NP_751904.1
5630	NP_059443.2
